Document ID,Document,Time,Tokens to Annotate,Params,Number of Params
2446,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Il_Divo_She.txt"")",2.5937540531158447,1057,coref,1
2447,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Imagine_Dragons_I_Was_Me.txt"")",1.7656302452087402,923,coref,1
2448,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Imagine_Dragons_Im_So_Sorry.txt"")",3.390625476837158,1694,coref,1
2449,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Imagine_Dragons_Rocks.txt"")",0.4687643051147461,448,coref,1
2450,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Imagine_Dragons_Warriors.txt"")",1.421879768371582,1010,coref,1
2451,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Imago_Bihag.txt"")",1.8749845027923584,1221,coref,1
2452,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Imago_Otherwise_OPM_Song.txt"")",1.713670253753662,920,coref,1
2453,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Imago_Show_Me_A_Smile.txt"")",0.9218740463256836,554,coref,1
2454,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Imago_Spoliarium.txt"")",1.3593852519989014,1068,coref,1
2455,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Imago_Taning.txt"")",1.3125295639038086,919,coref,1
2456,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Imago_Taralets.txt"")",1.4375057220458984,1186,coref,1
2457,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Imago_Under_Repair.txt"")",1.1093828678131104,862,coref,1
2458,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Imperials_Lord_Of_The_Harvest.txt"")",0.9531497955322266,733,coref,1
2459,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Incognito_All_I_Want_Is_You.txt"")",3.328125238418579,1256,coref,1
2460,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Incognito_Crave.txt"")",2.3125016689300537,1024,coref,1
2461,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Incognito_Did_We_Really_Ever_Try.txt"")",1.3420453071594238,835,coref,1
2462,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Incognito_Dont_Turn_My_Love_Away.txt"")",2.3037521839141846,1311,coref,1
2463,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Incognito_Down_To_Earth.txt"")",0.8125011920928955,861,coref,1
2464,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Incognito_Got_To_Know.txt"")",1.7499611377716064,1252,coref,1
2465,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Incognito_Misunderstood.txt"")",1.03125,747,coref,1
2466,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Incognito_People_At_The_Top.txt"")",2.390610694885254,1244,coref,1
2467,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Incubus_Clean.txt"")",1.5312514305114746,898,coref,1
2468,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Incubus_Consequence.txt"")",1.1718792915344238,800,coref,1
2469,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Incubus_Crowded_Elevator.txt"")",1.6406521797180176,1008,coref,1
2470,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Incubus_Hunger_For_Power.txt"")",2.312472105026245,1650,coref,1
2471,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Incubus_Joker(Cover).txt"")",0.48441648483276367,404,coref,1
2472,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Incubus_Light_Grenades.txt"")",2.1249988079071045,1360,coref,1
2473,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Incubus_Megalomaniac.txt"")",1.3749935626983643,798,coref,1
2474,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Incubus_Pantomime.txt"")",2.125021457672119,966,coref,1
2475,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Incubus_Shaft!.txt"")",1.4214849472045898,732,coref,1
2476,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Incubus_Sink_Beneath_The_Line.txt"")",1.609370470046997,1098,coref,1
2477,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Incubus_Talk_Shows_On_Mute.txt"")",1.2113473415374756,1008,coref,1
2478,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Incubus_Warning.txt"")",1.2031409740447998,1013,coref,1
2479,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Incubus_Zee_Deveel.txt"")",0.7343785762786865,728,coref,1
2480,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Indiana_Bible_College_Dance.txt"")",1.4842798709869385,714,coref,1
2481,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Indiana_Bible_College_Every_Chance_I_Get.txt"")",1.095428466796875,532,coref,1
2482,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Indiana_Bible_College_Excellent.txt"")",0.9843780994415283,607,coref,1
2483,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Indiana_Bible_College_Freedom.txt"")",0.9062566757202148,731,coref,1
2484,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Indiana_Bible_College_God_Bless_America.txt"")",0.687506914138794,455,coref,1
2485,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Indiana_Bible_College_He_Is.txt"")",0.9843895435333252,691,coref,1
2486,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Indiana_Bible_College_Ive_Got_The_Victory.txt"")",1.8906395435333252,1023,coref,1
2487,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Indiana_Bible_College_No_One_Higher.txt"")",1.3437466621398926,932,coref,1
2488,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Indiana_Bible_College_Our_God.txt"")",1.0312228202819824,696,coref,1
2489,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Indiana_Bible_College_Psalm_23.txt"")",1.3437299728393555,822,coref,1
2490,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Indiana_Bible_College_Solid_Rock.txt"")",1.4062561988830566,728,coref,1
2491,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Indiana_Bible_College_That_None_Perish.txt"")",0.7968752384185791,544,coref,1
2492,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Indiana_Bible_College_With_All_My_Life.txt"")",1.3593785762786865,655,coref,1
2493,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Indiana_Bible_College_Worship_Him.txt"")",1.7499942779541016,864,coref,1
2494,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Indiana_Bible_College_Youre_Holy_Lord.txt"")",1.5321836471557617,836,coref,1
2495,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Indigo_Girls_Andy.txt"")",1.812502384185791,1317,coref,1
2496,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Indigo_Girls_Baby_Dont_You_Break_My_Heart_Slow.txt"")",2.6875061988830566,1814,coref,1
2497,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Indigo_Girls_Blister_In_The_Sun.txt"")",2.062565565109253,995,coref,1
2498,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Indigo_Girls_Cold_As_Ice.txt"")",3.6562702655792236,1651,coref,1
2499,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Indigo_Girls_Country_Road.txt"")",1.4374926090240479,888,coref,1
2500,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Indigo_Girls_Crazy_Game.txt"")",1.343750238418579,1003,coref,1
2501,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Indigo_Girls_Deconstruction.txt"")",2.65625262260437,1900,coref,1
2502,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Indigo_Girls_Dirt_And_Dead_Ends.txt"")",3.171790838241577,1486,coref,1
2503,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Indigo_Girls_Feed_And_Water_The_Horses.txt"")",3.718759775161743,1994,coref,1
2504,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Indigo_Girls_Fill_It_Up_Again.txt"")",1.8281612396240234,979,coref,1
2505,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Indigo_Girls_Ghost.txt"")",4.485034465789795,2037,coref,1
2506,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Indigo_Girls_Go_Go_Go.txt"")",1.1406216621398926,735,coref,1
2507,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Indigo_Girls_Heartache_Central_Time.txt"")",2.4424073696136475,1284,coref,1
2508,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Indigo_Girls_Just_Passing_Time.txt"")",2.281252861022949,1265,coref,1
2509,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Indigo_Girls_Lay_My_Head_Down.txt"")",3.4687857627868652,1906,coref,1
2510,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Indigo_Girls_Losing_Touch.txt"")",1.437532663345337,1210,coref,1
2511,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Indigo_Girls_Love_By_You.txt"")",0.7187535762786865,592,coref,1
2512,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Indigo_Girls_Loves_Recovery.txt"")",2.640629291534424,1554,coref,1
2513,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Indigo_Girls_Moment_Of_Forgiveness.txt"")",2.6562552452087402,1249,coref,1
2514,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Indigo_Girls_Nashville.txt"")",4.3281450271606445,2076,coref,1
2515,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Indigo_Girls_No_Way_Out.txt"")",1.2031605243682861,1064,coref,1
2516,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Indigo_Girls_Our_Deliverance.txt"")",2.000026226043701,1370,coref,1
2517,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Indigo_Girls_Peace_Tonight.txt"")",4.0468926429748535,1764,coref,1
2518,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Indigo_Girls_Please_Call_Me,_Baby.txt"")",2.625005006790161,1331,coref,1
2519,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Indigo_Girls_Power_Of_Two.txt"")",4.015625,2223,coref,1
2520,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Indigo_Girls_Pretty_Vision.txt"")",1.781224250793457,1343,coref,1
2521,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Indigo_Girls_Rockin_In_The_Free_World.txt"")",2.093754768371582,1277,coref,1
2522,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Indigo_Girls_Run.txt"")",2.906264305114746,1472,coref,1
2523,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Ingrid_Michaelson_Black_And_Blue.txt"")",1.531266450881958,894,coref,1
2524,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Ingrid_Michaelson_Girls_Chase_Boys.txt"")",3.783414840698242,2239,coref,1
2525,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Ingrid_Michaelson_Lady_In_Spain.txt"")",0.79689621925354,574,coref,1
2526,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Ingrid_Michaelson_Mountain_And_The_Sea.txt"")",1.2968451976776123,901,coref,1
2527,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Ingrid_Michaelson_Overboard.txt"")",2.2812485694885254,1219,coref,1
2528,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Inna_Amazing.txt"")",1.6406288146972656,839,coref,1
2529,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Inna_Dont_Let_The_Music_Die.txt"")",1.1875112056732178,827,coref,1
2530,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Inna_In_Your_Eyes_Feat._Yandel.txt"")",4.297729253768921,2061,coref,1
2531,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Inna_Inndia.txt"")",3.2812774181365967,1853,coref,1
2532,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Insane_Clown_Posse_Angels_Falling.txt"")",5.249999761581421,2044,coref,1
2533,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Insane_Clown_Posse_Chicken_Huntin.txt"")",4.203136205673218,2124,coref,1
2534,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Insane_Clown_Posse_Chop!_Chop!_With_Esham.txt"")",10.765633821487427,3525,coref,1
2535,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Insane_Clown_Posse_Clown_Walk.txt"")",4.0156190395355225,2260,coref,1
2536,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Insane_Clown_Posse_Confessions.txt"")",3.578129291534424,1569,coref,1
2537,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Insane_Clown_Posse_Dear_ICP.txt"")",5.765662431716919,2662,coref,1
2538,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Insane_Clown_Posse_Dog_Beats.txt"")",8.640633821487427,3257,coref,1
2539,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Insane_Clown_Posse_Everybody_Rize.txt"")",4.174248218536377,2483,coref,1
2540,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Insane_Clown_Posse_Great_Milenko.txt"")",1.7187516689300537,959,coref,1
2541,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Insane_Clown_Posse_Halloween_On_Military_Street.txt"")",7.000040531158447,2934,coref,1
2542,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Insane_Clown_Posse_Hellalujah.txt"")",8.390636444091797,3554,coref,1
2543,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Insane_Clown_Posse_Hum_Drum_Boogie.txt"")",4.312508821487427,2033,coref,1
2544,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Insane_Clown_Posse_I_Hate_Santa_Claws.txt"")",10.109387397766113,3722,coref,1
2545,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Insane_Clown_Posse_I_Stuck_Her_With_My_Wang.txt"")",7.328118801116943,2861,coref,1
2546,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Insane_Clown_Posse_Mental_Warp.txt"")",6.281259059906006,2603,coref,1
2547,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Insane_Clown_Posse_News_At_6_Oclock.txt"")",7.156253337860107,3333,coref,1
2548,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Insane_Clown_Posse_Panties.txt"")",3.250037670135498,1787,coref,1
2549,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Insane_Clown_Posse_Play_My_Song.txt"")",4.250027894973755,2251,coref,1
2550,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Insane_Clown_Posse_Real_Underground_Baby.txt"")",7.828124523162842,3434,coref,1
2551,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Inside_Out_Grandmas_Note.txt"")",2.562530755996704,1540,coref,1
2552,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Inside_Out_Innocence.txt"")",1.6562762260437012,1085,coref,1
2553,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Inside_Out_Somebody.txt"")",2.140528917312622,1069,coref,1
2554,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Iron_Butterfly_My_Mirage.txt"")",1.5781323909759521,779,coref,1
2555,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Iron_Butterfly_Real_Fright.txt"")",0.5937464237213135,420,coref,1
2556,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Iron_Butterfly_So-Lo.txt"")",0.4971349239349365,423,coref,1
2557,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Iron_Butterfly_Soldier_In_Our_Town.txt"")",0.921884298324585,635,coref,1
2558,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Iron_Butterfly_The_Time_Of_Our_Lives.txt"")",1.3593571186065674,804,coref,1
2559,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Iron_Maiden_2_Am.txt"")",0.8281278610229492,634,coref,1
2560,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Iron_Maiden_Afraid_To_Shoot_Strangers.txt"")",0.765655517578125,758,coref,1
2561,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Iron_Maiden_Brave_New_World.txt"")",1.6406052112579346,1239,coref,1
2562,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Iron_Maiden_Churchill_Speech.txt"")",0.39064526557922363,404,coref,1
2563,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Iron_Maiden_Como_Estais_Amigos.txt"")",0.9531042575836182,706,coref,1
2564,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Iron_Maiden_Fates_Warning.txt"")",1.234384298324585,728,coref,1
2565,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Iron_Maiden_Flight_Of_Icarus.txt"")",2.140634298324585,1040,coref,1
2566,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Iron_Maiden_Futureal.txt"")",1.0781614780426025,716,coref,1
2567,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Iron_Maiden_Hallowed_Be_Thy_Name.txt"")",2.375005006790161,1326,coref,1
2568,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Iron_Maiden_Judas_Be_My_Guide.txt"")",1.0156240463256836,802,coref,1
2569,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Iron_Maiden_Man_On_The_Edge.txt"")",0.9374778270721436,770,coref,1
2570,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Iron_Maiden_Massacre.txt"")",0.7187514305114746,737,coref,1
2571,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Iron_Maiden_Only_The_Good_Die_Young.txt"")",3.1517398357391357,1438,coref,1
2572,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Iron_Maiden_Phantom_Of_The_Opera.txt"")",1.9177169799804688,977,coref,1
2573,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Iron_Maiden_Prodigal_Son.txt"")",2.078125238418579,954,coref,1
2574,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Iron_Maiden_Purgatory.txt"")",2.2968757152557373,1451,coref,1
2575,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Iron_Maiden_Remember_Tomorrow.txt"")",0.5625026226043701,506,coref,1
2576,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Iron_Maiden_Rime_Of_The_Ancient_Mariner.txt"")",7.578016042709351,3476,coref,1
2577,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Iron_Maiden_The_Duelists.txt"")",1.5791006088256836,1044,coref,1
2578,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Iron_Maiden_The_Loneliness_Of_The_Long_Distance_Runner.txt"")",1.2812809944152832,1189,coref,1
2579,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Iron_Maiden_Twilight_Zone.txt"")",1.2500274181365967,873,coref,1
2580,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Irving_Berlin_Blue_Skies.txt"")",0.8439412117004395,712,coref,1
2581,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Irving_Berlin_I_Got_The_Sun_In_The_Morning.txt"")",4.406252145767212,1797,coref,1
2582,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Irving_Berlin_I_Love_A_Piano.txt"")",2.4227747917175293,1136,coref,1
2583,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Irving_Berlin_Just_One_Way_To_Say_I_Love_You.txt"")",0.8281171321868896,524,coref,1
2584,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Irving_Berlin_Louisiana_Purchase.txt"")",0.6093921661376953,606,coref,1
2585,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Irving_Berlin_Remember.txt"")",0.8124446868896484,698,coref,1
2586,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Irving_Berlin_White_Christmas.txt"")",1.5781304836273193,1104,coref,1
2587,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Irving_Berlin_Who_Do_You_Love,_I_Hope.txt"")",3.2656302452087402,1261,coref,1
2588,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Isley_Brothers_Caravan_Of_Love.txt"")",5.625012397766113,2128,coref,1
2589,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Isley_Brothers_Choosey_Lover.txt"")",2.015664577484131,1141,coref,1
2590,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Isley_Brothers_Down_Low_(Nobody_Has_To_Know).txt"")",0.984375,740,coref,1
2591,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Isley_Brothers_Groove_With_You.txt"")",2.359391927719116,1120,coref,1
2592,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Isley_Brothers_I_Turned_You_On.txt"")",2.4862327575683594,893,coref,1
2593,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Isley_Brothers_Youre_All_I_Need.txt"")",2.1874964237213135,1118,coref,1
2594,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Israel_Favor_Of_The_Lord.txt"")",1.2343783378601074,824,coref,1
2595,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Israel_Houghton_Here_I_Am_To_Worship.txt"")",0.906287670135498,713,coref,1
2596,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Israel_Houghton_Not_Forgotten.txt"")",0.7656552791595459,699,coref,1
2597,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Israel_Houghton_Sing_Redemptions_Song.txt"")",2.0469162464141846,1151,coref,1
2598,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Israel_Houghton_With_Long_Life.txt"")",5.14063024520874,2269,coref,1
2599,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Israel_Rise_Within_Us.txt"")",0.8906073570251465,600,coref,1
